date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:57:55	43543/43543	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:54%20GMT	https://static.wixstatic.com/media/7eba9c_e1633d318c2446b28fb9bdfe8c9e35c4~mv2.jpg/v1/fill/w_480,h_480,fp_0.49_0.5,q_90,enc_avif,quality_auto/7eba9c_e1633d318c2446b28fb9bdfe8c9e35c4~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_e1633d318c2446b28fb9bdfe8c9e35c4_mv2.jpg/v1/fill/w_480,h_480,fp_0.49_0.5,q_90,enc_avif,quality_auto/7eba9c_e1633d318c2446b28fb9bdfe8c9e35c4_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:56	22708/22708	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:54%20GMT	https://static.wixstatic.com/media/7eba9c_b8d0a3cddddf4f85afa9c2d98f9957b7~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_b8d0a3cddddf4f85afa9c2d98f9957b7~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_b8d0a3cddddf4f85afa9c2d98f9957b7_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_b8d0a3cddddf4f85afa9c2d98f9957b7_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:56	378699/378699	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Feb%202026%2015:57:54%20GMT	https://static.wixstatic.com/media/7eba9c_543c8e58807a40c0a9fc8571cbf1bc30~mv2.png/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_543c8e58807a40c0a9fc8571cbf1bc30~mv2.png	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_543c8e58807a40c0a9fc8571cbf1bc30_mv2.png/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_543c8e58807a40c0a9fc8571cbf1bc30_mv2.png	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:57	584274/584274	---M--	200	added ('OK')	image/png	date:Fri,%2027%20Feb%202026%2015:57:55%20GMT	https://static.wixstatic.com/media/7eba9c_ff73982b642f44d2a2708e75da21631f~mv2.png/v1/fill/w_480,h_480,fp_0.18_0.22,q_90,enc_avif,quality_auto/7eba9c_ff73982b642f44d2a2708e75da21631f~mv2.png	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ff73982b642f44d2a2708e75da21631f_mv2.png/v1/fill/w_480,h_480,fp_0.18_0.22,q_90,enc_avif,quality_auto/7eba9c_ff73982b642f44d2a2708e75da21631f_mv2.png	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:57	77939/77939	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:55%20GMT	https://static.wixstatic.com/media/7eba9c_5cfd6d89a2b1489e9b1bb22895498364~mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.46,q_90,enc_avif,quality_auto/7eba9c_5cfd6d89a2b1489e9b1bb22895498364~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_5cfd6d89a2b1489e9b1bb22895498364_mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.46,q_90,enc_avif,quality_auto/7eba9c_5cfd6d89a2b1489e9b1bb22895498364_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:58	64264/64264	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:56%20GMT	https://static.wixstatic.com/media/7eba9c_c9560d4e919342b4a20f84ee9cf148f6~mv2.jpg/v1/fill/w_480,h_480,fp_0.71_0.46,q_90,enc_avif,quality_auto/7eba9c_c9560d4e919342b4a20f84ee9cf148f6~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c9560d4e919342b4a20f84ee9cf148f6_mv2.jpg/v1/fill/w_480,h_480,fp_0.71_0.46,q_90,enc_avif,quality_auto/7eba9c_c9560d4e919342b4a20f84ee9cf148f6_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:58	65054/65054	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:56%20GMT	https://static.wixstatic.com/media/7eba9c_01ea9cba9e15429aa3ff9e2c697bb57a~mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.4,q_90,enc_avif,quality_auto/7eba9c_01ea9cba9e15429aa3ff9e2c697bb57a~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_01ea9cba9e15429aa3ff9e2c697bb57a_mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.4,q_90,enc_avif,quality_auto/7eba9c_01ea9cba9e15429aa3ff9e2c697bb57a_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:58	24626/24626	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:57%20GMT	https://static.wixstatic.com/media/7eba9c_fa6bc288a8df419cb021eacc1f1419ba~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_fa6bc288a8df419cb021eacc1f1419ba~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_fa6bc288a8df419cb021eacc1f1419ba_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_fa6bc288a8df419cb021eacc1f1419ba_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:57:59	10108/10108	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:57%20GMT	https://static.wixstatic.com/media/7eba9c_18257214566d42888309edf3f49a495e~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_18257214566d42888309edf3f49a495e~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_18257214566d42888309edf3f49a495e_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_18257214566d42888309edf3f49a495e_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:58:00	35300/35300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:58%20GMT	https://static.wixstatic.com/media/7eba9c_3965834063614911b56c2a9f2eb994e4~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_3965834063614911b56c2a9f2eb994e4~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_3965834063614911b56c2a9f2eb994e4_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_3965834063614911b56c2a9f2eb994e4_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:58:02	46468/46468	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:57:59%20GMT	https://static.wixstatic.com/media/7eba9c_9298deba6a0840c5b9bb7c08d23967cb~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_9298deba6a0840c5b9bb7c08d23967cb~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_9298deba6a0840c5b9bb7c08d23967cb_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_9298deba6a0840c5b9bb7c08d23967cb_mv2.jpg	(from https://www.annekeslershields.com/secca-50-year-retrospective)
10:58:02	621/621	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ca9034ad8c7b86021a6f8b3ba916aed5%22	https://static.parastorage.com/services/wix-thunderbolt/dist/originTrials.3c681624.bundle.min.js	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.parastorage.com/services/wix-thunderbolt/dist/originTrials.3c681624.bundle.min.js	(from https://www.annekeslershields.com/oil-paintings)
10:58:03	2797/2797	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:01%20GMT	https://static.wixstatic.com/media/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958~mv2.jpg/v1/fill/w_103,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958_mv2.jpg/v1/fill/w_103,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:03	47049/47049	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:02%20GMT	https://static.wixstatic.com/media/7eba9c_a9d84835f6cc47cb9c05e1ea3b8c2e89~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_a9d84835f6cc47cb9c05e1ea3b8c2e89~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a9d84835f6cc47cb9c05e1ea3b8c2e89_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_a9d84835f6cc47cb9c05e1ea3b8c2e89_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:04	26690/26690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:02%20GMT	https://static.wixstatic.com/media/7eba9c_0b1f97c5e70a49b99675e0c12cd1ca42~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_0b1f97c5e70a49b99675e0c12cd1ca42~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_0b1f97c5e70a49b99675e0c12cd1ca42_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_0b1f97c5e70a49b99675e0c12cd1ca42_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:04	10090/10090	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:02%20GMT	https://static.wixstatic.com/media/7eba9c_6ac5434dde064815b1b206be3e3784c6~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_6ac5434dde064815b1b206be3e3784c6~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_6ac5434dde064815b1b206be3e3784c6_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_6ac5434dde064815b1b206be3e3784c6_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:05	28400/28400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:03%20GMT	https://static.wixstatic.com/media/7eba9c_beb95d9b340f48bdab5b2191186f400b~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_beb95d9b340f48bdab5b2191186f400b~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_beb95d9b340f48bdab5b2191186f400b_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_beb95d9b340f48bdab5b2191186f400b_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:05	42700/42700	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:03%20GMT	https://static.wixstatic.com/media/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_b06b9c9cc0ba44cea56ba5eae881c958_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:05	36456/36456	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:04%20GMT	https://static.wixstatic.com/media/7eba9c_e400ec5b0ae94bb5aa5f7cd477836c31~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_e400ec5b0ae94bb5aa5f7cd477836c31~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_e400ec5b0ae94bb5aa5f7cd477836c31_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_e400ec5b0ae94bb5aa5f7cd477836c31_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:06	80133/80133	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:04%20GMT	https://static.wixstatic.com/media/7eba9c_30e4ba4d80cf4ca8a219fb795e5a4b7b~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_30e4ba4d80cf4ca8a219fb795e5a4b7b~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_30e4ba4d80cf4ca8a219fb795e5a4b7b_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_30e4ba4d80cf4ca8a219fb795e5a4b7b_mv2.jpg	(from https://www.annekeslershields.com/oil-paintings)
10:58:06	142748/142748	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fc715d3026a8639c52aff9699a5a5c06%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.c3999ae3.bundle.min.js	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.c3999ae3.bundle.min.js	(from https://www.annekeslershields.com/oil-paintings)
10:58:08	223158/223158	---M-Z	200	added ('OK')	application/javascript	etag:W/%224801254f058fb50473803024eadb438a%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.8c5c4f0a.bundle.min.js	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.parastorage.com/services/wix-thunderbolt/dist/main.8c5c4f0a.bundle.min.js	(from https://www.annekeslershields.com/oil-paintings)
10:58:08	1878/1878	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:07%20GMT	https://static.wixstatic.com/media/7eba9c_3ed1ca149ca845f3b866cd460b3411ea~mv2.jpg/v1/fill/w_120,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_3ed1ca149ca845f3b866cd460b3411ea~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_3ed1ca149ca845f3b866cd460b3411ea_mv2.jpg/v1/fill/w_120,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/7eba9c_3ed1ca149ca845f3b866cd460b3411ea_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:09	40670/40670	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:07%20GMT	https://static.wixstatic.com/media/7eba9c_29ac87bae964434ebadbd652f9af7f05~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_29ac87bae964434ebadbd652f9af7f05~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_29ac87bae964434ebadbd652f9af7f05_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_29ac87bae964434ebadbd652f9af7f05_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:09	35300/35300	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:08%20GMT	https://static.wixstatic.com/media/7eba9c_e3b0e1d4c6e049738e93c7de75a29f81~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_e3b0e1d4c6e049738e93c7de75a29f81~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_e3b0e1d4c6e049738e93c7de75a29f81_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_e3b0e1d4c6e049738e93c7de75a29f81_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:10	46236/46236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:08%20GMT	https://static.wixstatic.com/media/7eba9c_ea393f251f304144b6ac82ef76c7facc~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_ea393f251f304144b6ac82ef76c7facc~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ea393f251f304144b6ac82ef76c7facc_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_ea393f251f304144b6ac82ef76c7facc_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:10	46138/46138	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:08%20GMT	https://static.wixstatic.com/media/7eba9c_c4eea9b9077f41dcb961d99880115bbd~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_c4eea9b9077f41dcb961d99880115bbd~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c4eea9b9077f41dcb961d99880115bbd_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_c4eea9b9077f41dcb961d99880115bbd_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:12	41831/41831	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:09%20GMT	https://static.wixstatic.com/media/7eba9c_eaf3f850d6004059a65d908495fbca15~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_eaf3f850d6004059a65d908495fbca15~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_eaf3f850d6004059a65d908495fbca15_mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/7eba9c_eaf3f850d6004059a65d908495fbca15_mv2.jpg	(from https://www.annekeslershields.com/woodcuts)
10:58:13	3134/3134	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:11%20GMT	https://static.wixstatic.com/media/7eba9c_0eb6eae56471470485972fde066b73c4~mv2.jpg/v1/fill/w_143,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_0eb6eae56471470485972fde066b73c4~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_0eb6eae56471470485972fde066b73c4_mv2.jpg/v1/fill/w_143,h_96,al_c,q_80,usm_0.66_1.00_0.01,blur_2,/7eba9c_0eb6eae56471470485972fde066b73c4_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:13	47438/47438	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:11%20GMT	https://static.wixstatic.com/media/7eba9c_f15a0907ba0f41b296a7763c8634cb74~mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.28,q_90,enc_avif,quality_auto/7eba9c_f15a0907ba0f41b296a7763c8634cb74~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f15a0907ba0f41b296a7763c8634cb74_mv2.jpg/v1/fill/w_480,h_480,fp_0.47_0.28,q_90,enc_avif,quality_auto/7eba9c_f15a0907ba0f41b296a7763c8634cb74_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:14	25913/25913	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:12%20GMT	https://static.wixstatic.com/media/7eba9c_fa754a7978134e1b8560091a652c80b2~mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.16,q_90,enc_avif,quality_auto/7eba9c_fa754a7978134e1b8560091a652c80b2~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_fa754a7978134e1b8560091a652c80b2_mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.16,q_90,enc_avif,quality_auto/7eba9c_fa754a7978134e1b8560091a652c80b2_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:14	31113/31113	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:12%20GMT	https://static.wixstatic.com/media/7eba9c_befde8a7aa224d8ba983e6605926047c~mv2.jpg/v1/fill/w_480,h_480,fp_0.43_0.45,q_90,enc_avif,quality_auto/7eba9c_befde8a7aa224d8ba983e6605926047c~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_befde8a7aa224d8ba983e6605926047c_mv2.jpg/v1/fill/w_480,h_480,fp_0.43_0.45,q_90,enc_avif,quality_auto/7eba9c_befde8a7aa224d8ba983e6605926047c_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:14	36997/36997	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:13%20GMT	https://static.wixstatic.com/media/7eba9c_51ba9807ae91402fb4dd7e6771ecc543~mv2.jpg/v1/fill/w_480,h_480,fp_0.53_0.45,q_90,enc_avif,quality_auto/7eba9c_51ba9807ae91402fb4dd7e6771ecc543~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_51ba9807ae91402fb4dd7e6771ecc543_mv2.jpg/v1/fill/w_480,h_480,fp_0.53_0.45,q_90,enc_avif,quality_auto/7eba9c_51ba9807ae91402fb4dd7e6771ecc543_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:15	31623/31623	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:13%20GMT	https://static.wixstatic.com/media/7eba9c_fee98538bdda44db998ea763f011425e~mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.43,q_90,enc_avif,quality_auto/7eba9c_fee98538bdda44db998ea763f011425e~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_fee98538bdda44db998ea763f011425e_mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.43,q_90,enc_avif,quality_auto/7eba9c_fee98538bdda44db998ea763f011425e_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:15	36785/36785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:13%20GMT	https://static.wixstatic.com/media/7eba9c_00f331d49564406bab2f96e9dcffed1f~mv2.jpg/v1/fill/w_480,h_480,fp_0.49_0.45,q_90,enc_avif,quality_auto/7eba9c_00f331d49564406bab2f96e9dcffed1f~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_00f331d49564406bab2f96e9dcffed1f_mv2.jpg/v1/fill/w_480,h_480,fp_0.49_0.45,q_90,enc_avif,quality_auto/7eba9c_00f331d49564406bab2f96e9dcffed1f_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:16	36393/36393	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:14%20GMT	https://static.wixstatic.com/media/7eba9c_f6a93853fc6c47cab084f4fe9565ffc7~mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.46,q_90,enc_avif,quality_auto/7eba9c_f6a93853fc6c47cab084f4fe9565ffc7~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f6a93853fc6c47cab084f4fe9565ffc7_mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.46,q_90,enc_avif,quality_auto/7eba9c_f6a93853fc6c47cab084f4fe9565ffc7_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:16	38528/38528	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:14%20GMT	https://static.wixstatic.com/media/7eba9c_32194a63f5434b688019c35e5cc62ec5~mv2.jpg/v1/fill/w_480,h_480,fp_0.55_0.16,q_90,enc_avif,quality_auto/7eba9c_32194a63f5434b688019c35e5cc62ec5~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_32194a63f5434b688019c35e5cc62ec5_mv2.jpg/v1/fill/w_480,h_480,fp_0.55_0.16,q_90,enc_avif,quality_auto/7eba9c_32194a63f5434b688019c35e5cc62ec5_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:16	31559/31559	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:15%20GMT	https://static.wixstatic.com/media/7eba9c_a7583db24f5c444c96bd78c4f7cddc20~mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.45,q_90,enc_avif,quality_auto/7eba9c_a7583db24f5c444c96bd78c4f7cddc20~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a7583db24f5c444c96bd78c4f7cddc20_mv2.jpg/v1/fill/w_480,h_480,fp_0.46_0.45,q_90,enc_avif,quality_auto/7eba9c_a7583db24f5c444c96bd78c4f7cddc20_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
10:58:17	25689/25689	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:15%20GMT	https://static.wixstatic.com/media/7eba9c_96b163b49d114a2bbdd7c99c21768660~mv2.jpg/v1/fill/w_480,h_480,fp_0.55_0.59,q_90,enc_avif,quality_auto/7eba9c_96b163b49d114a2bbdd7c99c21768660~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_96b163b49d114a2bbdd7c99c21768660_mv2.jpg/v1/fill/w_480,h_480,fp_0.55_0.59,q_90,enc_avif,quality_auto/7eba9c_96b163b49d114a2bbdd7c99c21768660_mv2.jpg	(from https://www.annekeslershields.com/portraiture)
